Seqname	GeneSymbol	Type	Diagrams	Total	Context+	Context	Structure	Energy	"Branch Length"	Pct	8mer	7mer-m8	7mer-A1	6mer	"Offset 6mer"	Imperfect	8mer	7mer-m8	7mer-A1	6mer	"Offset 6mer"	Imperfect	"UTR Length"
XM_014200459	LOC106605126	NonCoding	"Click Me"	1	-0.323	-0.194	166	-26.26	0		0	0	0	0	0	0	1	0	0	0	0	0	4703
XM_014164140	LOC100380645	NonCoding	"Click Me"	1	-0.323	-0.362	147	-15.65	0		0	0	0	0	0	0	1	0	0	0	0	0	3744
XM_014205046	LOC106607753	NonCoding	"Click Me"	1	-0.322	-0.363	164	-19.94	0		0	0	0	0	0	0	0	1	0	0	0	0	2529
XM_014153102	LOC106576156	NonCoding	"Click Me"	1	-0.322	-0.307	142	-14.58	0		0	0	0	0	0	0	1	0	0	0	0	0	3405
XM_014163879	LOC106581674	NonCoding	"Click Me"	1	-0.322	-0.332	155	-16.26	0		0	0	0	0	0	0	1	0	0	0	0	0	3001
XM_014163880	LOC106581674	NonCoding	"Click Me"	1	-0.322	-0.332	155	-16.26	0		0	0	0	0	0	0	1	0	0	0	0	0	2998
XM_014200463	LOC106605126	NonCoding	"Click Me"	1	-0.322	-0.194	166	-26.26	0		0	0	0	0	0	0	1	0	0	0	0	0	3312
XM_014169183	LOC106584191	NonCoding	"Click Me"	1	-0.322	-0.327	140	-13.45	0		0	0	0	0	0	0	1	0	0	0	0	0	1905
XM_014141373	LOC106569773	NonCoding	"Click Me"	1	-0.322	-0.274	166	-25.05	0		0	0	0	0	0	0	1	0	0	0	0	0	2588
XR_001319285	LOC106563598	NonCoding	"Click Me"	1	-0.322	-0.27	160	-20.67	0		0	0	0	0	0	0	1	0	0	0	0	0	681
XM_014136048	LOC106567123	NonCoding	"Click Me"	1	-0.322	-0.348	151	-16.42	0		0	0	0	0	0	0	1	0	0	0	0	0	2370
XM_014204862	arid1b	NonCoding	"Click Me"	1	-0.322	-0.345	147	-15.49	0		0	0	0	0	0	0	1	0	0	0	0	0	7742
XM_014149280	LOC106573865	NonCoding	"Click Me"	1	-0.322	-0.291	146	-18.73	0		0	0	0	0	0	0	1	0	0	0	0	0	531
XM_014201109	LOC106605443	NonCoding	"Click Me"	1	-0.322	-0.373	147	-15.22	0		0	0	0	0	0	0	1	0	0	0	0	0	3595
XM_014201110	LOC106605443	NonCoding	"Click Me"	1	-0.322	-0.373	147	-15.22	0		0	0	0	0	0	0	1	0	0	0	0	0	3523
XM_014201111	LOC106605443	NonCoding	"Click Me"	1	-0.322	-0.373	147	-15.22	0		0	0	0	0	0	0	1	0	0	0	0	0	3507
XM_014167943	LOC106583585	NonCoding	"Click Me"	1	-0.321	-0.349	154	-17.54	0		0	0	0	0	0	0	0	1	0	0	0	0	1653
XM_014162813	LOC106581096	NonCoding	"Click Me"	1	-0.321	-0.349	154	-15.48	0		0	0	0	0	0	0	0	1	0	0	0	0	1625
NM_001123653	tlr9	Coding	"Click Me"	1	-0.321	-0.337	142	-14.14	0		0	0	0	0	0	0	1	0	0	0	0	0	3359
XR_001322805	LOC106580108	NonCoding	"Click Me"	1	-0.321	-0.252	152	-17.14	0		0	0	0	0	0	0	1	0	0	0	0	0	1510
XM_014212115	LOC106611672	NonCoding	"Click Me"	1	-0.321	-0.329	159	-15.79	0		0	0	0	0	0	0	1	0	0	0	0	0	1517
XM_014212116	LOC106611672	NonCoding	"Click Me"	1	-0.321	-0.329	159	-15.79	0		0	0	0	0	0	0	1	0	0	0	0	0	1010
XM_014154291	fam83h	NonCoding	"Click Me"	1	-0.321	-0.323	145	-19.02	0		0	0	0	0	0	0	1	0	0	0	0	0	1722
XM_014211035	gdf7	NonCoding	"Click Me"	1	-0.321	-0.354	157	-20.13	0		0	0	0	0	0	0	1	0	0	0	0	0	2429
XM_014159838	LOC106579701	NonCoding	"Click Me"	1	-0.321	-0.328	144	-13.85	0		0	0	0	0	0	0	1	0	0	0	0	0	3865
XM_014159839	LOC106579701	NonCoding	"Click Me"	1	-0.321	-0.328	144	-13.85	0		0	0	0	0	0	0	1	0	0	0	0	0	3841
XM_014159840	LOC106579701	NonCoding	"Click Me"	1	-0.321	-0.328	144	-13.85	0		0	0	0	0	0	0	1	0	0	0	0	0	3739
XR_001326438	LOC106595680	NonCoding	"Click Me"	1	-0.321	-0.328	144	-13.85	0		0	0	0	0	0	0	1	0	0	0	0	0	2086
XR_001326439	LOC106595681	NonCoding	"Click Me"	1	-0.321	-0.328	144	-13.85	0		0	0	0	0	0	0	1	0	0	0	0	0	2085
XM_014138426	LOC106568258	NonCoding	"Click Me"	1	-0.321	-0.312	154	-20.56	0		0	0	0	0	0	0	1	0	0	0	0	0	1792
XM_014190586	LOC106599379	NonCoding	"Click Me"	1	-0.32	-0.282	151	-20.53	0		0	0	0	0	0	0	1	0	0	0	0	0	2173
XM_014170876	LOC106585083	NonCoding	"Click Me"	1	-0.32	-0.294	152	-17.95	0		0	0	0	0	0	0	1	0	0	0	0	0	6284
XM_014170525	LOC106584895	NonCoding	"Click Me"	1	-0.32	-0.352	157	-24.58	0		0	0	0	0	0	0	1	0	0	0	0	0	1906
XM_014170871	LOC106585083	NonCoding	"Click Me"	1	-0.32	-0.293	152	-17.95	0		0	0	0	0	0	0	1	0	0	0	0	0	6378
XM_014170872	LOC106585083	NonCoding	"Click Me"	1	-0.32	-0.293	152	-17.95	0		0	0	0	0	0	0	1	0	0	0	0	0	6339
XM_014170873	LOC106585083	NonCoding	"Click Me"	1	-0.32	-0.293	152	-17.95	0		0	0	0	0	0	0	1	0	0	0	0	0	6303
XM_014170874	LOC106585083	NonCoding	"Click Me"	1	-0.32	-0.293	152	-17.95	0		0	0	0	0	0	0	1	0	0	0	0	0	6300
XM_014170875	LOC106585083	NonCoding	"Click Me"	1	-0.32	-0.293	152	-17.95	0		0	0	0	0	0	0	1	0	0	0	0	0	6294
XM_014194535	LOC106602043	NonCoding	"Click Me"	1	-0.32	-0.292	155	-17.85	0		0	0	0	0	0	0	1	0	0	0	0	0	2127
XM_014170869	LOC106585083	NonCoding	"Click Me"	1	-0.32	-0.293	152	-17.95	0		0	0	0	0	0	0	1	0	0	0	0	0	6385
XM_014211955	LOC106611587	NonCoding	"Click Me"	1	-0.32	-0.332	152	-20.8	0		0	0	0	0	0	0	1	0	0	0	0	0	3111
XM_014211956	LOC106611587	NonCoding	"Click Me"	1	-0.32	-0.332	152	-20.8	0		0	0	0	0	0	0	1	0	0	0	0	0	3204
XM_014211957	LOC106611587	NonCoding	"Click Me"	1	-0.32	-0.332	152	-20.8	0		0	0	0	0	0	0	1	0	0	0	0	0	4010
XM_014211958	LOC106611587	NonCoding	"Click Me"	1	-0.32	-0.332	152	-20.8	0		0	0	0	0	0	0	1	0	0	0	0	0	3290
XM_014211959	LOC106611587	NonCoding	"Click Me"	1	-0.32	-0.332	152	-20.8	0		0	0	0	0	0	0	1	0	0	0	0	0	3154
XM_014211960	LOC106611587	NonCoding	"Click Me"	1	-0.32	-0.332	152	-20.8	0		0	0	0	0	0	0	1	0	0	0	0	0	3178
XM_014211961	LOC106611587	NonCoding	"Click Me"	1	-0.32	-0.332	152	-20.8	0		0	0	0	0	0	0	1	0	0	0	0	0	2995
XM_014194958	LOC106602363	NonCoding	"Click Me"	1	-0.319	-0.255	152	-17.54	0		0	0	0	0	0	0	1	0	0	0	0	0	732
XM_014170870	LOC106585083	NonCoding	"Click Me"	1	-0.319	-0.293	152	-17.95	0		0	0	0	0	0	0	1	0	0	0	0	0	6383
XM_014151267	LOC106575086	NonCoding	"Click Me"	1	-0.319	-0.443	142	-13.2	0		0	0	0	0	0	0	1	0	0	0	0	0	3633
XR_001330286	LOC106612381	NonCoding	"Click Me"	1	-0.319	-0.357	146	-16.29	0		0	0	0	0	0	0	1	0	0	0	0	0	1255
XM_014203683	LOC106607089	NonCoding	"Click Me"	1	-0.319	-0.261	187	-34.5	0		0	0	0	0	0	0	1	0	0	0	0	0	1918
XM_014157164	pex2	NonCoding	"Click Me"	1	-0.319	-0.352	143	-14.88	0		0	0	0	0	0	0	1	0	0	0	0	0	1785
XM_014193125	LOC106601163	NonCoding	"Click Me"	1	-0.319	-0.278	153	-17.81	0		0	0	0	0	0	0	1	0	0	0	0	0	3436
NM_001141853	emp3	Coding	"Click Me"	1	-0.319	-0.355	157	-18.03	0		0	0	0	0	0	0	1	0	0	0	0	0	1080
XM_014194098	LOC106601742	NonCoding	"Click Me"	1	-0.319	-0.278	146	-17.84	0		0	0	0	0	0	0	1	0	0	0	0	0	973
XM_014169174	LOC106584186	NonCoding	"Click Me"	1	-0.319	-0.28	157	-21.62	0		0	0	0	0	0	0	1	0	0	0	0	0	3585
XR_001321080	LOC106572226	NonCoding	"Click Me"	1	-0.318	-0.299	148	-16.37	0		0	0	0	0	0	0	1	0	0	0	0	0	489
XM_014183188	LOC106591920	NonCoding	"Click Me"	1	-0.318	-0.258	148	-19.84	0		0	0	0	0	0	0	1	0	0	0	0	0	531
XM_014178966	neurl2	NonCoding	"Click Me"	1	-0.318	-0.238	149	-19.39	0		0	0	0	0	0	0	1	0	0	0	0	0	1468
XR_001330029	LOC106610948	NonCoding	"Click Me"	1	-0.318	-0.279	158	-21.12	0		0	0	0	0	0	0	1	0	0	0	0	0	765
XM_014147275	LOC106572796	NonCoding	"Click Me"	1	-0.318	-0.347	140	-16.07	0		0	0	0	0	0	0	1	0	0	0	0	0	2294
XM_014129010	LOC106563438	NonCoding	"Click Me"	1	-0.318	-0.388	147	-15.34	0		0	0	0	0	0	0	1	0	0	0	0	0	3728
XM_014129011	LOC106563438	NonCoding	"Click Me"	1	-0.318	-0.388	147	-15.34	0		0	0	0	0	0	0	1	0	0	0	0	0	3719
XM_014203085	LOC106606728	NonCoding	"Click Me"	1	-0.318	-0.275	145	-21.52	0		0	0	0	0	0	0	1	0	0	0	0	0	810
XM_014148833	LOC106573620	NonCoding	"Click Me"	1	-0.318	-0.348	150	-16.38	0		0	0	0	0	0	0	1	0	0	0	0	0	6565
XM_014195136	LOC106602467	NonCoding	"Click Me"	1	-0.318	-0.287	151	-20.94	0		0	0	0	0	0	0	1	0	0	0	0	0	1319
XM_014163252	LOC106581290	NonCoding	"Click Me"	1	-0.318	-0.28	151	-19.56	0		0	0	0	0	0	0	1	0	0	0	0	0	4293
XR_001329037	LOC106606349	NonCoding	"Click Me"	1	-0.318	-0.301	144	-16.53	0		0	0	0	0	0	0	1	0	0	0	0	0	657
XM_014135355	LOC106566858	NonCoding	"Click Me"	1	-0.318	-0.303	149	-17.24	0		0	0	0	0	0	0	1	0	0	0	0	0	1865
XM_014194738	LOC106602222	NonCoding	"Click Me"	1	-0.318	-0.286	147	-18.72	0		0	0	0	0	0	0	1	0	0	0	0	0	1908
XM_014198014	LOC106603832	NonCoding	"Click Me"	1	-0.317	-0.259	144	-19.85	0		0	0	0	0	0	0	1	0	0	0	0	0	2800
XM_014146592	LOC106572422	NonCoding	"Click Me"	1	-0.317	-0.265	149	-17.9	0		0	0	0	0	0	0	1	0	0	0	0	0	2649
XM_014146594	LOC106572422	NonCoding	"Click Me"	1	-0.317	-0.265	149	-17.9	0		0	0	0	0	0	0	1	0	0	0	0	0	2640
XM_014124204	LOC106560844	NonCoding	"Click Me"	1	-0.317	-0.32	144	-18.08	0		0	0	0	0	0	0	1	0	0	0	0	0	1686
XM_014124206	LOC106560844	NonCoding	"Click Me"	1	-0.317	-0.32	144	-18.08	0		0	0	0	0	0	0	1	0	0	0	0	0	1733
XM_014182536	LOC106591324	NonCoding	"Click Me"	1	-0.317	-0.262	167	-24.82	0		0	0	0	0	0	0	1	0	0	0	0	0	1694
XM_014187971	LOC106596697	NonCoding	"Click Me"	1	-0.317	-0.262	167	-24.82	0		0	0	0	0	0	0	1	0	0	0	0	0	1694
XM_014188229	LOC106596991	NonCoding	"Click Me"	1	-0.317	-0.262	167	-24.82	0		0	0	0	0	0	0	1	0	0	0	0	0	1694
XM_014188260	LOC106597021	NonCoding	"Click Me"	1	-0.317	-0.262	167	-24.82	0		0	0	0	0	0	0	1	0	0	0	0	0	1694
XM_014198015	LOC106603832	NonCoding	"Click Me"	1	-0.317	-0.259	144	-19.85	0		0	0	0	0	0	0	1	0	0	0	0	0	2715
XM_014147603	LOC106573007	NonCoding	"Click Me"	1	-0.317	-0.257	148	-19.84	0		0	0	0	0	0	0	1	0	0	0	0	0	945
XM_014170651	LOC106584969	NonCoding	"Click Me"	1	-0.317	-0.287	151	-17.65	0		0	0	0	0	0	0	1	0	0	0	0	0	1919
XM_014148264	LOC106573315	NonCoding	"Click Me"	1	-0.317	-0.339	151	-14.47	0		0	0	0	0	0	0	0	1	0	0	0	0	2676
XM_014148265	LOC106573315	NonCoding	"Click Me"	1	-0.317	-0.339	151	-14.47	0		0	0	0	0	0	0	0	1	0	0	0	0	2516
XM_014154282	sirt1	NonCoding	"Click Me"	1	-0.317	-0.299	147	-17.23	0		0	0	0	0	0	0	1	0	0	0	0	0	2544
XM_014183110	LOC106591840	NonCoding	"Click Me"	1	-0.317	-0.274	154	-20.25	0		0	0	0	0	0	0	1	0	0	0	0	0	2870
XM_014148266	LOC106573315	NonCoding	"Click Me"	1	-0.317	-0.339	151	-14.47	0		0	0	0	0	0	0	0	1	0	0	0	0	2583
XM_014205287	LOC106607854	NonCoding	"Click Me"	1	-0.317	-0.324	163	-22.33	0		0	0	0	0	0	0	1	0	0	0	0	0	2156
XM_014163381	LOC106581366	NonCoding	"Click Me"	1	-0.317	-0.295	166	-20.56	0		0	0	0	0	0	0	1	0	0	0	0	0	5620
XM_014163382	LOC106581366	NonCoding	"Click Me"	1	-0.317	-0.295	166	-20.56	0		0	0	0	0	0	0	1	0	0	0	0	0	5589
XM_014163383	LOC106581366	NonCoding	"Click Me"	1	-0.317	-0.295	166	-20.56	0		0	0	0	0	0	0	1	0	0	0	0	0	5581
XM_014193882	LOC106601573	NonCoding	"Click Me"	1	-0.316	-0.319	151	-19.61	0		0	0	0	0	0	0	1	0	0	0	0	0	1325
XR_001319493	LOC106564471	NonCoding	"Click Me"	1	-0.316	-0.326	147	-17.62	0		0	0	0	0	0	0	1	0	0	0	0	0	2774
XM_014194520	LOC106602043	NonCoding	"Click Me"	1	-0.316	-0.289	155	-17.85	0		0	0	0	0	0	0	1	0	0	0	0	0	2141
XM_014143857	LOC106571140	NonCoding	"Click Me"	1	-0.316	-0.274	149	-19.34	0		0	0	0	0	0	0	1	0	0	0	0	0	2009
XR_001321081	LOC106572226	NonCoding	"Click Me"	1	-0.316	-0.296	148	-16.37	0		0	0	0	0	0	0	1	0	0	0	0	0	523
XM_014146593	LOC106572422	NonCoding	"Click Me"	1	-0.316	-0.264	149	-17.9	0		0	0	0	0	0	0	1	0	0	0	0	0	2651
XM_014208516	LOC106609568	NonCoding	"Click Me"	1	-0.316	-0.24	155	-22.84	0		0	0	0	0	0	0	1	0	0	0	0	0	1934
XM_014208517	LOC106609568	NonCoding	"Click Me"	1	-0.316	-0.24	155	-22.84	0		0	0	0	0	0	0	1	0	0	0	0	0	1670
XM_014181418	LOC106590416	NonCoding	"Click Me"	1	-0.316	-0.225	144	-22.69	0		0	0	0	0	0	0	1	0	0	0	0	0	5990
XM_014177456	LOC106588446	NonCoding	"Click Me"	1	-0.316	-0.297	159	-18.24	0		0	0	0	0	0	0	1	0	0	0	0	0	2824
XM_014211228	LOC106611232	NonCoding	"Click Me"	1	-0.316	-0.286	155	-17.85	0		0	0	0	0	0	0	1	0	0	0	0	0	2168
XM_014171722	LOC106585476	NonCoding	"Click Me"	1	-0.315	-0.35	163	-19.75	0		0	0	0	0	0	0	0	1	0	0	0	0	6883
XM_014211230	LOC106611235	NonCoding	"Click Me"	1	-0.315	-0.257	146	-15.77	0		0	0	0	0	0	0	1	0	0	0	0	0	2064
XM_014148589	tspan3	NonCoding	"Click Me"	1	-0.315	-0.366	168	-24.48	0		0	0	0	0	0	0	0	1	0	0	0	0	1928
XM_014177597	ppp1r36	NonCoding	"Click Me"	1	-0.315	-0.34	162	-24.05	0		0	0	0	0	0	0	1	0	0	0	0	0	2726
XM_014177598	ppp1r36	NonCoding	"Click Me"	1	-0.315	-0.34	162	-24.05	0		0	0	0	0	0	0	1	0	0	0	0	0	2724
XM_014177599	ppp1r36	NonCoding	"Click Me"	1	-0.315	-0.34	162	-24.05	0		0	0	0	0	0	0	1	0	0	0	0	0	2651
XM_014177600	ppp1r36	NonCoding	"Click Me"	1	-0.315	-0.34	162	-24.05	0		0	0	0	0	0	0	1	0	0	0	0	0	2388
XM_014168401	rpp14	NonCoding	"Click Me"	1	-0.315	-0.285	143	-19.12	0		0	0	0	0	0	0	1	0	0	0	0	0	710
XM_014195526	ccdc149	NonCoding	"Click Me"	1	-0.315	-0.275	153	-19.06	0		0	0	0	0	0	0	1	0	0	0	0	0	2054
XR_001327289	LOC106598807	NonCoding	"Click Me"	1	-0.315	-0.383	166	-19.59	0		0	0	0	0	0	0	0	1	0	0	0	0	922
XM_014177241	LOC106588350	NonCoding	"Click Me"	1	-0.315	-0.292	143	-17.8	0		0	0	0	0	0	0	1	0	0	0	0	0	852
XM_014168168	LOC106583677	NonCoding	"Click Me"	1	-0.315	-0.31	143	-20.37	0		0	0	0	0	0	0	1	0	0	0	0	0	2235
XM_014156027	LOC106577674	NonCoding	"Click Me"	1	-0.315	-0.307	148	-16.02	0		0	0	0	0	0	0	1	0	0	0	0	0	1987
XM_014156073	LOC106577674	NonCoding	"Click Me"	1	-0.315	-0.307	148	-16.02	0		0	0	0	0	0	0	1	0	0	0	0	0	2000
XM_014156144	LOC106577674	NonCoding	"Click Me"	1	-0.315	-0.307	148	-16.02	0		0	0	0	0	0	0	1	0	0	0	0	0	1867
XM_014156212	LOC106577674	NonCoding	"Click Me"	1	-0.315	-0.307	148	-16.02	0		0	0	0	0	0	0	1	0	0	0	0	0	907
XM_014160524	LOC106579997	NonCoding	"Click Me"	1	-0.314	-0.289	162	-22.65	0		0	0	0	0	0	0	1	0	0	0	0	0	3524
XM_014124233	LOC106560854	NonCoding	"Click Me"	1	-0.314	-0.341	155	-22.09	0		0	0	0	0	0	0	1	0	0	0	0	0	3484
XM_014124234	LOC106560854	NonCoding	"Click Me"	1	-0.314	-0.341	155	-22.09	0		0	0	0	0	0	0	1	0	0	0	0	0	3574
XM_014171673	LOC106585453	NonCoding	"Click Me"	1	-0.314	-0.285	159	-21.37	0		0	0	0	0	0	0	1	0	0	0	0	0	3986
XM_014171674	LOC106585453	NonCoding	"Click Me"	1	-0.314	-0.285	159	-21.37	0		0	0	0	0	0	0	1	0	0	0	0	0	3944
XM_014198279	LOC106603969	NonCoding	"Click Me"	1	-0.314	-0.246	166	-25.96	0		0	0	0	0	0	0	1	0	0	0	0	0	1251
XM_014126998	LOC106562242	NonCoding	"Click Me"	1	-0.314	-0.278	153	-23.12	0		0	0	0	0	0	0	1	0	0	0	0	0	1657
XM_014209816	LOC106610441	NonCoding	"Click Me"	1	-0.314	-0.293	140	-15.37	0		0	0	0	0	0	0	1	0	0	0	0	0	2683
NM_001140211	pahx	Coding	"Click Me"	1	-0.314	-0.253	158	-25.62	0		0	0	0	0	0	0	1	0	0	0	0	0	1755
XM_014154105	LOC106576739	NonCoding	"Click Me"	1	-0.314	-0.324	158	-20.58	0		0	0	0	0	0	0	1	0	0	0	0	0	4425
XM_014154106	LOC106576739	NonCoding	"Click Me"	1	-0.314	-0.324	158	-20.58	0		0	0	0	0	0	0	1	0	0	0	0	0	4410
XM_014154107	LOC106576739	NonCoding	"Click Me"	1	-0.314	-0.324	158	-20.58	0		0	0	0	0	0	0	1	0	0	0	0	0	3939
XR_001321991	LOC106576739	NonCoding	"Click Me"	1	-0.314	-0.324	158	-20.58	0		0	0	0	0	0	0	1	0	0	0	0	0	3834
XR_001321992	LOC106576739	NonCoding	"Click Me"	1	-0.314	-0.324	158	-20.58	0		0	0	0	0	0	0	1	0	0	0	0	0	3292
XM_014181390	LOC106590404	NonCoding	"Click Me"	1	-0.314	-0.305	170	-24.65	0		0	0	0	0	0	0	1	0	0	0	0	0	3900
XM_014181391	LOC106590404	NonCoding	"Click Me"	1	-0.314	-0.305	170	-24.65	0		0	0	0	0	0	0	1	0	0	0	0	0	3896
XM_014181392	LOC106590404	NonCoding	"Click Me"	1	-0.314	-0.305	170	-24.65	0		0	0	0	0	0	0	1	0	0	0	0	0	3706
XM_014160525	LOC106579997	NonCoding	"Click Me"	1	-0.313	-0.288	162	-22.65	0		0	0	0	0	0	0	1	0	0	0	0	0	3525
XM_014207386	LOC106609044	NonCoding	"Click Me"	1	-0.313	-0.391	153	-14.93	0		0	0	0	0	0	0	1	0	0	0	0	0	2053
XM_014123774	LOC106560671	NonCoding	"Click Me"	1	-0.313	-0.226	156	-21.8	0		0	0	0	0	0	0	1	0	0	0	0	0	2712
XM_014201168	LOC106605468	NonCoding	"Click Me"	1	-0.313	-0.275	148	-18.47	0		0	0	0	0	0	0	1	0	0	0	0	0	1456
XM_014201169	LOC106605468	NonCoding	"Click Me"	1	-0.313	-0.275	148	-18.47	0		0	0	0	0	0	0	1	0	0	0	0	0	1368
XM_014201170	LOC106605468	NonCoding	"Click Me"	1	-0.313	-0.275	148	-18.47	0		0	0	0	0	0	0	1	0	0	0	0	0	1456
XM_014201171	LOC106605468	NonCoding	"Click Me"	1	-0.313	-0.275	148	-18.47	0		0	0	0	0	0	0	1	0	0	0	0	0	2833
XM_014203572	LOC106607028	NonCoding	"Click Me"	1	-0.313	-0.274	153	-17.81	0		0	0	0	0	0	0	1	0	0	0	0	0	2728
XM_014201172	LOC106605468	NonCoding	"Click Me"	1	-0.313	-0.275	148	-18.47	0		0	0	0	0	0	0	1	0	0	0	0	0	2834
XM_014201173	LOC106605468	NonCoding	"Click Me"	1	-0.313	-0.275	148	-18.47	0		0	0	0	0	0	0	1	0	0	0	0	0	2749
XM_014211451	LOC106611333	NonCoding	"Click Me"	1	-0.313	-0.321	152	-18.37	0		0	0	0	0	0	0	1	0	0	0	0	0	3880
NM_001140786	f100a	Coding	"Click Me"	1	-0.313	-0.266	141	-14.74	0		0	0	0	0	0	0	1	0	0	0	0	0	1463
XR_001319309	LOC106563740	NonCoding	"Click Me"	1	-0.313	-0.355	150	-17.39	0		0	0	0	0	0	0	1	0	0	0	0	0	2429
XM_014215680	LOC106613446	NonCoding	"Click Me"	1	-0.313	-0.291	154	-18.65	0		0	0	0	0	0	0	1	0	0	0	0	0	3432
XM_014150653	LOC106574656	NonCoding	"Click Me"	1	-0.312	-0.299	144	-15.65	0		0	0	0	0	0	0	1	0	0	0	0	0	1946
XM_014203728	LOC106607116	NonCoding	"Click Me"	1	-0.312	-0.293	154	-23.21	0		0	0	0	0	0	0	1	0	0	0	0	0	1646
XR_001324510	LOC106587843	NonCoding	"Click Me"	1	-0.312	-0.285	154	-18.48	0		0	0	0	0	0	0	1	0	0	0	0	0	1501
XM_014179128	LOC106589321	NonCoding	"Click Me"	1	-0.312	-0.384	147	-15.86	0		0	0	0	0	0	0	1	0	0	0	0	0	2230
XM_014173645	LOC106586411	NonCoding	"Click Me"	1	-0.312	-0.33	148	-18.58	0		0	0	0	0	0	0	1	0	0	0	0	0	1265
XM_014134859	LOC106566640	NonCoding	"Click Me"	1	-0.312	-0.303	162	-23.47	0		0	0	0	0	0	0	1	0	0	0	0	0	1704
XM_014160140	LOC106579852	NonCoding	"Click Me"	1	-0.312	-0.356	155	-19.14	0		0	0	0	0	0	0	1	0	0	0	0	0	3096
XM_014196049	LOC106602955	NonCoding	"Click Me"	1	-0.312	-0.29	152	-22.88	0		0	0	0	0	0	0	1	0	0	0	0	0	8403
XM_014184954	cf191	NonCoding	"Click Me"	1	-0.312	-0.282	147	-16.46	0		0	0	0	0	0	0	1	0	0	0	0	0	1201
XM_014194097	LOC106601742	NonCoding	"Click Me"	1	-0.312	-0.273	146	-17.84	0		0	0	0	0	0	0	1	0	0	0	0	0	1000
XM_014155833	LOC106577616	NonCoding	"Click Me"	1	-0.312	-0.284	149	-20.52	0		0	0	0	0	0	0	1	0	0	0	0	0	3725
XM_014164291	twist2	NonCoding	"Click Me"	1	-0.312	-0.337	158	-20.68	0		0	0	0	0	0	0	1	0	0	0	0	0	1387
XM_014200844	LOC106605340	NonCoding	"Click Me"	1	-0.312	-0.381	157	-18.61	0		0	0	0	0	0	0	1	0	0	0	0	0	2738
XM_014200845	LOC106605340	NonCoding	"Click Me"	1	-0.312	-0.381	157	-18.61	0		0	0	0	0	0	0	1	0	0	0	0	0	2736
XM_014200846	LOC106605340	NonCoding	"Click Me"	1	-0.312	-0.381	157	-18.61	0		0	0	0	0	0	0	1	0	0	0	0	0	2727
XM_014200848	LOC106605340	NonCoding	"Click Me"	1	-0.312	-0.381	157	-18.61	0		0	0	0	0	0	0	1	0	0	0	0	0	2702
XM_014201535	LOC106605656	NonCoding	"Click Me"	1	-0.312	-0.297	166	-26.46	0		0	0	0	0	0	0	1	0	0	0	0	0	3136
XM_014201867	twst2	NonCoding	"Click Me"	1	-0.311	-0.372	154	-17.84	0		0	0	0	0	0	0	1	0	0	0	0	0	5233
XM_014175933	LOC106587493	NonCoding	"Click Me"	1	-0.311	-0.355	153	-19.5	0		0	0	0	0	0	0	1	0	0	0	0	0	1233
XM_014163186	LOC106581253	NonCoding	"Click Me"	1	-0.311	-0.315	161	-20.1	0		0	0	0	0	0	0	1	0	0	0	0	0	3793
XM_014152759	LOC106575974	NonCoding	"Click Me"	1	-0.311	-0.291	141	-15.87	0		0	0	0	0	0	0	1	0	0	0	0	0	645
XM_014196013	LOC106602955	NonCoding	"Click Me"	1	-0.311	-0.29	152	-22.88	0		0	0	0	0	0	0	1	0	0	0	0	0	8742
XM_014194103	LOC106601748	NonCoding	"Click Me"	1	-0.311	-0.317	155	-20.35	0		0	0	0	0	0	0	1	0	0	0	0	0	2186
XM_014134017	LOC106566158	NonCoding	"Click Me"	1	-0.311	-0.301	146	-17.77	0		0	0	0	0	0	0	1	0	0	0	0	0	5196
XM_014148029	LOC106573206	NonCoding	"Click Me"	1	-0.311	-0.251	145	-19.63	0		0	0	0	0	0	0	1	0	0	0	0	0	5495
XR_001320358	LOC106568637	NonCoding	"Click Me"	1	-0.311	-0.399	164	-17.92	0		0	0	0	0	0	0	1	0	0	0	0	0	3257
XM_014129196	LOC106563523	NonCoding	"Click Me"	1	-0.311	-0.34	154	-22.2	0		0	0	0	0	0	0	1	0	0	0	0	0	3379
NM_001139529	hoxc5aa	Coding	"Click Me"	1	-0.31	-0.333	152	-21.61	0		0	0	0	0	0	0	1	0	0	0	0	0	816
XM_014196030	LOC106602955	NonCoding	"Click Me"	1	-0.31	-0.289	152	-22.88	0		0	0	0	0	0	0	1	0	0	0	0	0	8661
XM_014140701	LOC106569381	NonCoding	"Click Me"	1	-0.31	-0.296	152	-19.89	0		0	0	0	0	0	0	1	0	0	0	0	0	1400
NM_001141364	cac3	Coding	"Click Me"	1	-0.31	-0.269	147	-18.15	0		0	0	0	0	0	0	1	0	0	0	0	0	895
XM_014193789	LOC106601535	NonCoding	"Click Me"	1	-0.31	-0.347	163	-20.11	0		0	0	0	0	0	0	0	1	0	0	0	0	9008
XM_014181958	naf1	NonCoding	"Click Me"	1	-0.31	-0.226	154	-19.84	0		0	0	0	0	0	0	1	0	0	0	0	0	1281
XM_014181959	naf1	NonCoding	"Click Me"	1	-0.31	-0.226	154	-19.84	0		0	0	0	0	0	0	1	0	0	0	0	0	1245
XM_014154449	LOC106576922	NonCoding	"Click Me"	1	-0.31	-0.324	147	-12.61	0		0	0	0	0	0	0	0	1	0	0	0	0	870
